firstName,lastName,position,jerseyNumber,status,seasonId,id,gsisId,esbId,fullName,gsisPlayer.person,slug,gameTime
Tim,Patrick,WR,81,,2019,32013030-2d30-3033-3333-3735fe3e4652,00-0033375,PAT283375,Denver Broncos,,broncos-at-rams-2019-pre-3,2019-08-25T01:00:00.000Z
Garett,Bolles,T,72,,2019,32013030-2d30-3033-3335-3338dca55fad,00-0033538,BOL532335,Denver Broncos,,broncos-at-rams-2019-pre-3,2019-08-25T01:00:00.000Z
Brendan,Langley,WR,12,,2019,32013030-2d30-3033-3335-353280af2843,00-0033552,LAN592094,Denver Broncos,,broncos-at-rams-2019-pre-3,2019-08-25T01:00:00.000Z
Jake,Butt,TE,80,STARTED,2019,32013030-2d30-3033-3335-3634a6f5865e,00-0033564,BUT702407,Denver Broncos,,broncos-at-rams-2019-pre-3,2019-08-25T01:00:00.000Z
Joseph,Jones,ILB,43,,2019,32013030-2d30-3033-3336-3539e5a8ac7c,00-0033659,JON496790,Denver Broncos,,broncos-at-rams-2019-pre-3,2019-08-25T01:00:00.000Z
Dymonte,Thomas,S,35,,2019,32013030-2d30-3033-3336-3735425df424,00-0033675,THO125786,Denver Broncos,,broncos-at-rams-2019-pre-3,2019-08-25T01:00:00.000Z
Elijah,Wilkinson,G/T,68,STARTED,2019,32013030-2d30-3033-3336-3736298935a5,00-0033676,WIL099353,Denver Broncos,,broncos-at-rams-2019-pre-3,2019-08-25T01:00:00.000Z
DeMarcus,Walker,DE,57,STARTED,2019,32013030-2d30-3033-3337-38325fb9da01,00-0033782,WAL115858,Denver Broncos,,broncos-at-rams-2019-pre-3,2019-08-25T01:00:00.000Z
Khalfani,Muhammad,RB,33,STARTED,2019,32013030-2d30-3033-3337-3937f0742e5f,00-0033797,MUH423090,Denver Broncos,,broncos-at-rams-2019-pre-3,2019-08-25T01:00:00.000Z
Jamal,Carter,LB,20,,2019,32013030-2d30-3033-3338-31393e4eca21,00-0033819,CAR658276,Denver Broncos,,broncos-at-rams-2019-pre-3,2019-08-25T01:00:00.000Z
Adam,Bisnowaty,OL,76,,2019,32013030-2d30-3033-3339-3635842ffd26,00-0033965,BIS709768,Denver Broncos,,broncos-at-rams-2019-pre-3,2019-08-25T01:00:00.000Z
Fred,Brown,WR,19,STARTED,2019,32013030-2d30-3033-3339-3934a70b497c,00-0033994,BRO435981,Denver Broncos,,broncos-at-rams-2019-pre-3,2019-08-25T01:00:00.000Z
River,Cracraft,WR,11,,2019,32013030-2d30-3033-3430-3534830d2eba,00-0034054,CRA117607,Denver Broncos,,broncos-at-rams-2019-pre-3,2019-08-25T01:00:00.000Z
Colby,Wadman,P,06,,2019,32013030-2d30-3033-3430-36344e42bc26,00-0034064,WAD777725,Denver Broncos,,broncos-at-rams-2019-pre-3,2019-08-25T01:00:00.000Z
Steven,Dunbar,WR,13,,2019,32013030-2d30-3033-3430-3732bbe249ff,00-0034072,DUN102329,Denver Broncos,,broncos-at-rams-2019-pre-3,2019-08-25T01:00:00.000Z
Phillip,Lindsay,RB,30,,2019,32013030-2d30-3033-3431-303940be801e,00-0034109,LIN303086,Denver Broncos,,broncos-at-rams-2019-pre-3,2019-08-25T01:00:00.000Z
Trey,Marshall,S,36,,2019,32013030-2d30-3033-3431-31316a0d0858,00-0034111,MAR466759,Denver Broncos,,broncos-at-rams-2019-pre-3,2019-08-25T01:00:00.000Z
